,book_to_market,market_cap,beta,discr_r
2022-02-28,0.40842129010715245,14123372783.442467,1.0159541887876322,-0.04283126617088662
2022-02-28,0.5537548930878967,1493964454.7060902,1.3421253842129495,0.12056594587146718
2022-02-28,1.611501164511197,7623387584.124251,1.072842782374651,-0.024826206893871494
2022-02-28,1.1760408337988257,16866405633.717896,0.3573144369308023,-0.030099458602245943
2022-02-28,0.5462254220365083,290329898.28896844,0.7433991842203868,-0.05590484170825438
2022-02-28,2568.2324092855015,5751039889.1313095,1.3762209903781097,-0.05428224366706835
2022-02-28,0.7378098041742976,211514847.03947368,0.09742857423113278,0.003920163766632623
2022-02-28,0.24320232606975972,4582550394.264314,0.924999579588612,0.02957462311146375
2022-02-28,0.4996937279984442,2876999198.606189,1.3814808282271165,0.011693178981344587
2022-02-28,0.6386959805768321,16341446.197894737,1.1468831738062901,0.08130081300813008
2022-02-28,2.1916384702088685,586005189.1645433,0.05858592333828121,-0.00016909334552850375
2022-02-28,0.2970480758071493,1662393530.599247,1.576325894874204,-0.07662827879801848
2022-02-28,22.961450909908237,7124777103.422132,0.5433177051164916,-0.0071047772463028736
2022-02-28,2.1535853807158802,11747998.079999998,1.5252549214542652,-0.07428571428571418
2022-02-28,-0.4582799735773935,144968265.78515923,0.6615398680561047,0.0
2022-02-28,-0.11626111036647886,14445804866.251474,1.4531298529788481,-0.04815409309791341
2022-02-28,1.2226365310564618,148293006650.82724,0.12821031936645796,-0.018860553208646436
2022-02-28,0.050558935658454915,7297998024.5478945,0.5098953378732637,-0.03860380323814072
2022-02-28,0.9581400924594609,342110187.32372504,0.5018466455666014,-0.050214277965408116
2022-02-28,-0.3900072678262873,1438219863.6842105,0.8705319260289673,0.1437751004016068
2022-02-28,1.1091369369583282,13327060.563157894,1.219518381093004,0.1063829787234043
2022-02-28,0.29628151552698473,167653913.12622285,0.9341803572693995,-0.28440367255041044
2022-02-28,0.8109152116046441,874012389.818729,0.7561252041695725,-0.058602814819856075
2022-02-28,0.2120551437779186,412962336.71,1.3519433298539256,-0.014134275618374437
2022-02-28,0.23670897407786753,366292749.4736842,1.6764530873949604,-0.060948081264108334
2022-02-28,3.183648804110401,6605013422.1268425,1.662122466589389,-0.011560693641618824
2022-02-28,9.309952871327315e-07,271929000000000.0,0.01321361667413521,-0.004060913705583924
2022-02-28,0.11681989882758932,149058937.36857855,0.717467888119529,0.03431444236933401
2022-02-28,0.319502045326411,21304034844.545525,0.7096067544175836,-0.04212539794694614
2022-02-28,-0.1200028164403662,5831002875.789474,1.8653468945054186,-0.023408924652523977
2022-02-28,1.329526059622919,77304438.05163157,1.2668183837903446,0.12244897959183687
2022-02-28,2.7862410314480384,8031207063.029456,0.24551266349517667,-0.0255302742126845
2022-02-28,1.9673710163119504,41386424.18526316,0.6063523794197035,-0.07947019867549676
2022-02-28,1.0578796367107426,2200472541.306316,1.653668805690207,0.04924242424242453
2022-02-28,-0.4555757561017877,1616166064.6305263,1.284922486090017,-0.15164520743919885
2022-02-28,0.8280129805698129,178042483.02772608,0.2909323001658257,0.023682894138758792
2022-02-28,4.065389750161692,90450641.3336842,0.5318017229979081,-0.23404255319148926
2022-02-28,0.5473957723248596,136416605674.49474,0.42533000909453134,-0.026851935510187164
2022-02-28,1.1565407752290977,2270422590.474658,1.063916856129383,-0.024523853552310126
2022-02-28,0.6373350573685023,85406683449.29657,0.2077189348008225,-0.07005253716867987
2022-02-28,0.8765187702763746,393786973.4873684,0.3673062118025048,0.05944411099084368
2022-02-28,0.572468836392829,485053917.80018425,0.972822493050624,0.016952209873588586
2022-02-28,0.254538857996272,8677916297.93579,1.507195857536742,-0.05860310699826177
2022-02-28,0.08383251618908202,226695269848.10583,0.8482043598197953,0.02951126704596163
2022-02-28,0.04075610496291065,143536211.1241583,0.3593258498129745,-0.4103092868105007
2022-02-28,0.32905529372239684,8297186352.015789,1.899834373236835,-0.029015930883413144
2022-02-28,0.713217454822825,1867406318.5010633,0.7534763740967604,-0.0008338425624662138
2022-02-28,0.9927995952615262,51299041.578947365,2.9719576085681925,-0.037267080745341574
2022-02-28,0.2689263856554342,721217331.5789474,1.4941703891718465,0.05982001058761233
2022-02-28,0.7911046370123305,789713281.7180485,0.6332772510187549,0.03505220369978712
2022-02-28,0.5059664092672348,6171390114.406692,0.9440799128952765,0.004656626459972113
2022-02-28,0.37918973134012934,63120966.315789476,0.4906855569422703,-0.17602999340711634
2022-02-28,0.320868190228046,173467394.5476316,0.7449197707665313,0.05451936872309893
2022-02-28,0.700000838232981,541315015.8587667,0.5977918693998828,0.03706768711408248
2022-02-28,0.23945388982674953,1853655745.1513054,0.6089402571497289,0.08719392827560135
2022-02-28,-0.011014975598508938,528462563.7084211,1.8323820563997428,0.01814516129032251
2022-02-28,0.2637496388568678,1576002742.2661052,0.7946438049300154,0.2640788517189385
2022-02-28,0.09295522682305701,259655600240.09473,0.4111714765836096,0.020160636427452916
2022-02-28,4.063243120178391,49618740491.2421,0.1508505143647919,0.00406994934441518
2022-02-28,0.14526756203410632,3271887688.0513577,1.4206257160737137,-0.06641227101280867
2022-02-28,1.955413962341136,1208692287.3151636,0.09404489507674396,-0.057154342236164446
2022-02-28,0.8179061089435813,97245901.73244353,1.119428229214396,-0.1513513621621625
2022-02-28,0.36584171520560566,106577064774.19473,1.0237978810051704,0.010901845764051954
2022-02-28,0.8782724620799255,362743645.20485514,0.6835745709368005,-0.007117548883451619
2022-02-28,0.4795526258061776,718954610.5263158,0.4771491511935385,-0.1585215605749487
2022-02-28,0.28106177851961245,640596979.1166035,1.8768571295935512,-0.07084594138892464
2022-02-28,0.9568936140286809,214262710.33383158,1.1743930284349517,0.15384615384615374
2022-02-28,0.7058829386091087,2066462825.3449056,1.0637868144226312,0.0692041419803393
2022-02-28,1.879462731154397,44745618947.36842,0.6958790021106378,0.035335689045936425
2022-02-28,0.8957501888243874,3054000206.894386,0.10993904387116074,-0.042071064878150266
2022-02-28,1.0042023828728115,38087797056.427895,1.8925834893801678,-0.06813545491636075
2022-02-28,0.2733029373423926,12965053868.637444,1.2044052449898175,0.017185030953775104
2022-02-28,0.4739155853956931,57646173.14947368,1.129901386451389,0.03513513513513522
2022-02-28,0.28790346335981876,341844526.72905266,0.9967708544959691,0.10216719231747895
2022-02-28,2.053137204844533,50909757.45083684,1.136577080713727,-0.17307692307692313
2022-02-28,0.044264778789602645,1777887931.8750305,1.2246298358034615,0.16420779027381793
2022-02-28,3.730939887884281,147608930.92105263,0.22567491055056424,0.0020512820512819108
2022-02-28,0.8327662948445108,229153960.29683685,0.6142113234833009,0.061965896622252936
2022-02-28,0.7123268967028066,286670565.1454918,0.27621816821504674,0.03415834518184746
2022-02-28,0.2429779006198055,15067461977.310598,0.9182039895563442,0.08420639407796515
2022-02-28,0.5151973716188473,1595869789.886842,0.9266828252488694,0.026480825148797127
2022-02-28,-0.14794889655316656,33557664880.90042,0.6494019600981296,-0.06775443451648255
2022-02-28,0.3068208290844665,3735989431.5789475,1.1723413275361274,-0.11514669494521013
2022-02-28,0.47453340336759586,71486317.79715788,1.2519750295861771,-0.03190319031903188
2022-02-28,0.0009754594103762346,332985082.612,0.27914481139171793,0.007028112449799062
2022-02-28,0.4557376960889868,25640256.842105262,1.805844327496077,-0.19254658385093182
2022-02-28,0.06925426681599865,2670094631.8429265,1.3517106459987,0.00507198988953661
2022-02-28,1.491763660207482,747256977.2131579,0.9856797217628925,0.17913832199546476
2022-02-28,1.1704945661844004,155173593285.23685,0.2624558009618224,-0.11029703112513489
2022-02-28,0.9474970405156957,23419966.2762,1.2336066389984626,0.012820512820512553
2022-02-28,0.2597938857102308,117965033.62105264,0.8442815396017046,0.2618894830659535
2022-02-28,0.36760283051659615,51494963.40352426,0.9947841881400803,-0.11562504506835869
2022-02-28,3.207277310599785,74910214.73684211,1.5770071406907442,-0.0888888888888889
2022-02-28,3.702823717193194,49739473.684210524,-0.09110677616828945,-0.007028112449799173
2022-02-28,42.14190560902759,5922497874.132884,1.961202198878618,-0.18070759347690213
2022-02-28,9.430502703531352e-07,281865003162500.0,-0.007135002153246711,-0.007113790505817175
2022-02-28,0.32597487958076415,78090693.57544737,0.8897918285517455,-0.15530306229912638
2022-02-28,0.11140061983509357,4873099574.751395,0.7203786968467396,-0.012592270424513163
2022-02-28,0.084535898988087,23950690461.381557,0.8533966159834443,-0.06250027020585869
2022-02-28,1.4153762924542914,414510837.67542106,0.04452971672099949,0.036514518435268206
2022-02-28,0.5369873019154012,3855218747.585026,0.6769966855074921,0.02128249361624812
2022-02-28,0.3707937896392708,19501521941.80971,1.2400538478267644,0.07174353997911997
2022-02-28,0.9895406495691856,13474815096.901052,1.2078729148454115,-0.023624413939382638
2022-02-28,0.2786245612548221,3372670061.3860526,0.8772438848532872,-0.026087973074664816
2022-02-28,0.9514616047333508,703767869.3421053,0.5957604379221274,0.10775490342892069
2022-02-28,0.3105471297278134,6837981892.943253,0.6200983444131767,0.001437564610207831
2022-02-28,0.33766458560055534,8127032.898473685,1.2558617958718934,-0.17927631578947356
2022-02-28,0.7183938191674035,91496392.39010677,0.7634615193394281,0.09061581905876914
2022-02-28,0.576627125955918,321452378.56068724,0.738090535477364,0.14849431829185566
2022-02-28,-0.03295933086586132,4168623029.7126784,0.9889900053331493,-0.13223172270514816
2022-02-28,122.31601759462585,25337948908.192104,0.45103402032398515,-0.003794266441821459
2022-02-28,0.8051327131220832,9823189665.13019,1.400391341931104,-0.026202528728220043
2022-02-28,0.5135501953677862,1523313169.9202821,1.025310256418369,-0.06133115478310558
2022-02-28,0.37691472407962634,615337128.6001999,1.2973949587344311,-0.1419676133862895
2022-02-28,0.7598709123987198,522006852.6353368,0.6800501314857735,0.15785315213337903
2022-02-28,0.32522572886297235,1904970191.1057897,1.024292379142515,-0.08903113180098932
2022-02-28,0.3669357979310839,3529908042.0871263,0.718962601108881,0.03763324652075739
2022-02-28,0.20144724425287386,942208003.4684211,1.8760563888848567,-0.032509752925877544
2022-02-28,0.20110509651481065,154255856.7548471,0.07575221644248557,0.08894112941176457
2022-02-28,0.34948766015000243,32425519878.978947,0.773551674394476,-0.009125700571518403
2022-02-28,0.6652015692672558,492663141.1684211,2.3324527126482337,-0.078138718173837
2022-02-28,0.25709153752320885,2468128064.1,1.828075619872297,0.25696969696969685
2022-02-28,0.2921057949727008,30861703261.5,0.7379532524705088,-0.06983857997440712
2022-02-28,0.2618660492976067,540394849.3272842,0.7735993476331664,-0.08430911007025754
2022-02-28,0.037929015625738416,71033629043.57368,0.7363670375507664,-0.07946966492063279
2022-02-28,0.30856354943823616,2932195348.8492136,0.7190063357977979,-0.0022428602662449837
2022-02-28,5.315848267436733,9635920671.966316,1.3337206937145312,-0.12783171521035608
2022-02-28,5.022504500254852,3876881287.2761054,0.545285082771214,0.0
2022-02-28,0.32685089433503905,798457493.5765263,1.3943097888902738,0.00888428450808565
2022-02-28,-0.0667735333392147,981827263.1578947,0.857256579957507,0.049671592775041296
2022-02-28,0.4201322130585248,317403377.7436801,1.137810512177675,0.29105896984594226
2022-02-28,1.731385450966391,143612731.83052632,1.0723267288741805,-0.1202872531418312
2022-02-28,1.8405463977674466,11521675.818947367,1.116932479768628,-0.2051282051282054
2022-02-28,0.15813020752224452,9696064581.165789,1.0790727139185754,0.06330040248810875
2022-02-28,0.30814440332360077,20102569.263998475,0.9141433824300977,-0.24038460922090732
2022-02-28,0.42582245572465965,35645117930.03684,0.305421919228608,-0.03344821121961794
2022-02-28,0.8594477428774685,1049353616.8736842,2.1249627794389703,0.017114914425427896
2022-02-28,0.5772448768135766,42636619491.80468,0.5264043971822852,0.04386218413935117
2022-02-28,0.7067376031347304,620518034.6860542,1.2243591007940335,0.013274357633257017
2022-02-28,0.26394808922394214,2447916124.2105265,1.422283390711383,-0.07297904191616744
2022-02-28,0.28915820533183717,1413656595.3226316,1.3317005026711137,0.06107219007005815
2022-02-28,0.3913149079272897,12921343.425203621,1.1215218823389532,0.17766491934860618
2022-02-28,0.0263444543509767,8056198060.267982,0.9969861094136787,0.006624895018499499
2022-02-28,1.1775034297891498,10514417.458736842,0.5411985076392118,-0.1947368421052631
2022-02-28,0.7462564366198482,94071217.20394735,0.02968527789436313,0.0009960358565739291
2022-02-28,1.017230628796638,3446657538.2439423,0.7605655830699197,-0.0759220823799186
2022-02-28,0.003752094688718389,15505836010.596079,1.3552928187582334,-0.12248874981622737
2022-02-28,0.4418185063453931,3129932324.093,1.3014592938487353,-0.16786637266575277
2022-02-28,6.9904217347665,2898721443.038873,0.5088436719084598,-0.008403390359164598
2022-02-28,1.1098701039323122,104725750.80175841,0.5663614504145954,0.09333172388313393
2022-02-28,0.04112668063102696,41555298367.658714,0.7910434583600694,0.11452331762999468
2022-02-28,0.4353828538467456,1424726594.7205262,0.6259444263415436,-0.027369182541596593
2022-02-28,0.5177659489744562,938359037.3684211,0.8375597813006507,0.022556390977443108
2022-02-28,0.10099707216277598,19678480313.68421,1.2350626471201813,0.029581569252763007
2022-02-28,0.38788499277052013,4223420920.030447,2.1286346285092974,0.08229186893128548
2022-02-28,0.26745894102134354,463008405.8526316,0.7634238157807938,0.12454212454212432
2022-02-28,0.3880484281084888,196428808.42105263,1.8566474947499314,-0.18251624602747352
2022-02-28,0.24978240221377393,2184830173.5589476,1.5655886106152024,0.20779220779220786
2022-02-28,0.8821686295955594,290488175.30120003,0.8616724682812579,-0.15483873234681733
2022-02-28,0.32548980489462687,4185083420.296105,0.7904889787505551,0.18133741318232666
2022-02-28,1.2472987335264536,52896915.78947368,1.2601703565853253,-0.07894736842105277
2022-02-28,0.603809099973497,1068019174.5630158,1.0718306743338983,-0.04916890613452862
2022-02-28,0.27860485765674026,4918926940.763158,1.1078938950211867,-0.04245193222920263
2022-02-28,0.2569468331826791,16805855409.517359,0.7418595251384775,-0.034658707519270915
2022-02-28,0.9415879493934648,402580412.6315789,0.04352984658017336,0.0010235414534287557
2022-02-28,11.339598828426423,260514514.2460072,1.2957403961434169,-0.2690762849601389
2022-02-28,0.4404575397228552,327539373.15789473,1.3113613089861156,0.2361809045226133
2022-02-28,0.0916520720647689,31975470.266167577,1.2610362552351801,0.32432432432432434
2022-02-28,3.1696470324442494,42301639.54000001,0.011779019538290985,0.0010111223458040275
2022-02-28,0.4696636177984346,823447378.78,0.9868976103361963,-0.13149831255248612
2022-02-28,1.0100007371792659,199113844.7368421,1.2637940575444524,-0.007440476190476275
2022-02-28,1.410204775763949,138229509.9279,1.1986367922248427,-0.19469022123893798
2022-02-28,0.1813582403466756,19153279043.68421,0.6313163988922191,-0.008203746785846233
2022-02-28,0.33641492427407055,980131225.9793686,0.8086463136048209,-0.06674101800169452
2022-02-28,1.0699269778992275,52731532.03210527,0.09506176416246039,-0.005958291956305928
2022-02-28,0.3675170612886226,213576373427.30527,0.20066993005855663,0.00826596263273216
2022-02-28,0.44539670702455353,34339595.684210524,1.4981703371559367,-0.13661202185792343
2022-02-28,0.530318955599294,145238702.85684213,1.3393606563921614,0.22977941176470562
2022-02-28,1.0316498300497092,3971006753.463158,0.26842234336549,0.07497116493656253
2022-02-28,0.9333338089370699,144069746.47161743,0.32534561534677,0.19498741178962065
2022-02-28,1.4524405078655855,61197527.9063512,2.2102846189434744,-0.7171052631578947
2022-02-28,-3.1498056886647996,27438936.964210525,2.389825552203749,-0.47515527950310554
2022-02-28,0.5770218059875202,441625794.4326316,0.45589867307280835,-0.0019445044600138184
2022-02-28,0.42597511146557165,3468737251.927957,1.6921036414062436,0.14127306256136785
2022-02-28,5.480902386749616,531320911.66315794,0.2255421282003716,-0.06417112299465255
2022-02-28,0.1618419073974347,3322909280.5263157,2.3991632234752065,0.09056171188383688
2022-02-28,0.5053011053647003,967733141.1547647,1.4387588768682287,0.4139834444708683
2022-02-28,0.8501633738494788,1489456105.2631578,0.7710043171437945,0.1695307336417715
2022-02-28,0.4617078445211096,168356749.47368422,0.9381125452986072,-0.224952741020794
2022-02-28,0.7390031321166296,316588599.58233136,1.5192773563507158,0.04634989517555166
2022-02-28,-1.2833874502202918,3870551.0771052632,1.0410345938309176,0.6401179941002946
2022-02-28,1.5126450342996536,82094787.253934,0.04161895156150785,-0.03841190710593778
2022-02-28,0.15783446941839185,683136760.8138099,2.397030589372774,0.15012403453113277
2022-02-28,0.257701498161849,1278175997.8947368,2.058851135468649,0.5413385826771655
2022-02-28,0.17917444916845346,4607233879.8603945,0.7459139565044496,-0.07948086709751179
2022-02-28,-0.11574568218184074,94647012.86526316,1.0016252468516753,-0.0650406504065042
2022-02-28,0.35563516195229744,397680380.4216848,1.0810872038804538,-0.0739644948531214
2022-02-28,0.2805861208727726,43705821.98210526,1.4975382984066175,-0.1215686274509803
2022-02-28,0.2956075251467802,1384255736.5810528,1.3048957943533366,0.019817073170732113
2022-02-28,0.5247547205282173,11043971302.173496,1.0157484723576975,-0.11013071811998498
2022-02-28,9.814999017633829,257173684.7490434,0.9239830377386625,-0.07916670503472079
2022-02-28,0.03721065154192591,2834677124.0785236,0.7802802368560307,-0.12680263918042856
2022-02-28,0.5245610290985612,412226035.63861054,0.531442558970665,0.08686444301056984
2022-02-28,0.4233170153128908,13796515577.1378,1.518366594469894,0.14861612135640478
2022-02-28,1.2679409871050331,424624781.0983998,0.5356402501340692,-0.048083605862943024
2022-02-28,1.3932086854639898,11521295514.694752,1.578025456807206,-0.010428828176065053
2022-02-28,0.3010880095274799,152050369157.18988,0.8763964082008353,-0.07982927247609073
2022-02-28,0.444974798992906,2175421682.5411777,0.06786725249591792,-0.00752425301266757
2022-02-28,0.3140134287305572,1360174342.1052632,1.2782190009283514,0.25848142164781884
2022-02-28,0.4523824453083623,21700849353.827366,0.3276930381228363,-0.031440141167752955
2022-02-28,0.47528984084721604,12532775887.894737,1.1937918670270888,-0.018222417161768867
2022-02-28,0.8176486848456638,40508371.14118421,0.9150035654883566,-0.10606060606060608
2022-02-28,-0.018039595568966865,9046179947.368422,1.1769822907826828,-0.08323232323232332
2022-02-28,1.4279757154872426,68102147030.23281,0.7386463660736048,-0.04545454276499128
2022-02-28,0.21507194011897693,61234135.99979177,1.2984823052240615,0.26204240342885576
2022-02-28,-0.08478980489414206,4319525.497664358,2.563262390630002,-0.11219507317073163
2022-02-28,0.2117200094330056,796799866.0186841,1.3502977836687446,-0.07361242329327178
2022-02-28,1.2764628800980986,3753775724.7314568,0.20156888409748683,-0.003357540160152883
2022-02-28,0.7108460614522327,14312193556.142105,1.0362439287708687,-0.030090654817770845
2022-02-28,1.7437507451285972,15888312.22736842,1.9120174488856403,-0.06666666666666676
2022-02-28,0.4125701712096032,2507518980.0,1.9572649819845587,-0.14882308276385725
2022-02-28,0.24212097023466275,374950558097.49475,0.41325386535744074,-0.03325939872017747
2022-02-28,1.7775850381851352,26746743.511705264,0.5832259428830889,-0.09545521400205914
2022-02-28,1.5446214783904872,3301501284.1014085,0.2308643811225892,-0.0239410471710505
2022-02-28,-0.04255954519429589,38826030031.32632,1.1930878459161827,-0.064524953939751
2022-02-28,0.001070806687742584,115220573.2814831,0.3250071116926839,0.3334969717797074
2022-02-28,0.0004124962972178142,901550449058.8469,0.049801903157011995,-0.044139458394577114
2022-02-28,0.07028965102850881,10272527217.178947,1.5631614386403008,0.004045042090303319
2022-02-28,0.37732248441265454,50166415.78480607,0.2614572120112828,-0.007585322568528952
2022-02-28,0.5587691395391574,77514789.71737424,1.5801348473137415,0.006389776153681526
2022-02-28,1.0495022309797517,6887461.689900001,0.8193288856631511,-0.03552483523549266
2022-02-28,1.0791922410172021,1600261319.3644967,1.2919945370221981,0.027397242433542468
2022-02-28,0.2875231277962751,75528597.84363158,0.8407191137941272,-0.2439918225658586
2022-02-28,0.024766408544218233,6032660777.131579,1.506441716728864,-0.30288498135038455
2022-02-28,280.8001933006654,854574322.708421,1.147634314458329,0.0
2022-02-28,2.309703863066462,11740729197.713312,0.7548677239500747,0.05606754134823122
2022-02-28,0.54164269068231,1205802355.7894738,1.2864731275254826,0.04203389830508453
2022-02-28,1.099868479967105,77119774.18526316,0.797670453688507,-0.155402825505918
2022-02-28,-0.8071834089091908,2628509682.824347,0.8767336952458076,0.07545613167044718
2022-02-28,0.2880059521566864,32964818407.44737,0.1976405192009943,0.07853577009202062
2022-02-28,-0.20685533591841285,3303332476.685242,0.7804415533579381,0.15383071172363372
2022-02-28,0.2416936244126599,4198024359.2722106,1.3957822440988932,-0.04850963593771007
2022-02-28,-0.7062580835555211,35116020.8755371,0.7539034240591502,-0.05737704918032793
2022-02-28,0.43813325895314226,346330732.84105265,1.1286082967877684,-0.0267857142857143
2022-02-28,0.13020961504267664,27366063960.831577,1.1520023719306611,-0.08766089341779781
2022-02-28,0.29869320586429127,4078393888.2731996,1.9500184536582228,-0.034486524075462155
2022-02-28,0.07154412377085899,3494897991.222,1.9642715732540643,0.0907590537828542
2022-02-28,1.9711901705624988,22561737524.49158,0.9262111212575705,-0.13116472261048684
2022-02-28,1.1943446385828702,132426473.86964643,0.44888756969487903,0.06402144664567277
2022-02-28,0.1630225393242053,35029673541.12632,1.2883953460440762,-0.011352841670271507
2022-02-28,0.5981505388530802,2732281147.7856474,1.0842545650086208,0.052417945773079566
2022-02-28,0.24120769275287698,336682671.96425056,0.2344739056669379,-0.00646008193329195
2022-02-28,0.7924706012099367,6050818233.278784,0.9697029413655127,0.07220268391247453
2022-02-28,0.9012185194526317,300426473.68421054,0.18284929826741542,-0.002989999999999937
2022-02-28,1.816424958280842,133946510.31696546,1.421244309530055,-0.12745098039215685
